Timestamp,Start Timestamp,TLS Handshake,Source IP,Destination IP,Port,Retrain,Label
1563814306.273671,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.9004518  0.13349438 0.         0.32532123
  0.         1.3114979  0.         1.6602892  0.         0.7133235
  0.2335409  0.         1.23431    0.         0.59493995 0.
  0.         0.        ]]",messaging
1563814306.275907,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.7441543  0.17786105 0.         0.46588942
  0.         1.333242   0.         1.5497675  0.         0.77997863
  0.4444651  0.         1.2305213  0.         0.6581112  0.
  0.         0.        ]]",messaging
1563814306.316712,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814309.136656,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.5934787  0.         0.18349165 0.
  0.39597273 1.3797553  0.         1.259802   0.         0.27287793
  0.32390106 0.         0.6405149  0.         1.0921564  0.
  0.         0.        ]]",messaging
1563814309.138544,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.76653373 0.07881349 0.         0.4362286
  0.         1.3057951  0.         1.6167107  0.         0.7722052
  0.48271972 0.         1.3113695  0.         0.6546117  0.
  0.         0.        ]]",messaging
1563814309.197307,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814311.275177,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.81001467 0.18598534 0.         0.28255334
  0.         1.3527834  0.         1.6857772  0.         0.7655978
  0.22136927 0.         1.274482   0.         0.5754917  0.
  0.         0.        ]]",messaging
1563814311.277429,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.7783009  0.04508758 0.         0.38452035
  0.         1.315408   0.         1.6660155  0.         0.7777342
  0.44651732 0.         1.3422514  0.         0.61587167 0.
  0.         0.        ]]",messaging
1563814311.318723,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814314.147745,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.72189635 0.         0.         0.22612926
  0.         1.3824751  0.         1.6092651  0.         0.6746274
  0.39477    0.         0.89504915 0.         0.8604892  0.
  0.         0.        ]]",messaging
1563814314.149507,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.9285459  0.14310251 0.         0.2757728
  0.         1.310835   0.         1.6939605  0.         0.6868932
  0.159721   0.         1.2255462  0.         0.56910294 0.
  0.         0.        ]]",messaging
1563814314.209069,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814316.276130,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.7614909  0.11563104 0.         0.32376698
  0.         1.4175867  0.         1.6421955  0.         0.7520093
  0.36545905 0.         1.0377208  0.         0.77508223 0.
  0.         0.        ]]",messaging
1563814316.278495,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.88295156 0.12595087 0.         0.33997035
  0.         1.3241875  0.         1.6764264  0.         0.71763086
  0.25681585 0.         1.243304   0.         0.5768844  0.
  0.         0.        ]]",messaging
1563814316.319910,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814319.145981,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.6472814  0.         0.05968145 0.
  0.2947832  1.4898717  0.         1.4202526  0.         0.40474963
  0.3850599  0.         0.7928976  0.         0.9923709  0.
  0.         0.        ]]",messaging
1563814319.147798,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.8937917  0.08337871 0.         0.33390585
  0.         1.3020517  0.         1.6938665  0.         0.6869419
  0.26643202 0.         1.2529415  0.         0.57709    0.
  0.         0.        ]]",messaging
1563814319.199890,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814321.276496,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.97056097 0.45162478 0.         0.6506704
  0.         1.1621046  0.         1.4090481  0.         0.3394366
  0.12705459 0.         0.75784415 0.         0.8259589  0.
  0.         0.        ]]",messaging
1563814321.278782,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.88029945 0.06601455 0.         0.25944856
  0.         1.3301253  0.         1.7370347  0.         0.74371666
  0.24182983 0.         1.3158166  0.         0.5394449  0.
  0.         0.        ]]",messaging
1563814321.320219,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814322.744824,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.81523556 0.0296288  0.         0.31055748
  0.         1.3104154  0.         1.7203532  0.         0.7477421
  0.36224693 0.         1.3497345  0.         0.57834005 0.
  0.         0.        ]]",messaging
1563814322.746624,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.9164367  0.20404409 0.         0.3554496
  0.         1.3052874  0.         1.6287588  0.         0.6645432
  0.16404635 0.         1.1481415  0.         0.613915   0.
  0.         0.        ]]",messaging
1563814322.773285,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.6845184  0.         0.         0.03646426
  0.00799874 1.4702263  0.         1.5801016  0.         0.6044953
  0.42536    0.         0.89441925 0.         0.9099975  0.
  0.         0.        ]]",messaging
1563814322.774708,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.7423457  0.07460103 0.         0.35996068
  0.         1.3560944  0.         1.6641786  0.         0.8275612
  0.4024308  0.         1.3486836  0.         0.5826651  0.
  0.         0.        ]]",messaging
1563814322.824453,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814325.044460,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.8154685  0.20630305 0.         0.45040184
  0.         1.3532906  0.         1.5512998  0.         0.7305856
  0.3232355  0.         1.1079929  0.         0.62961066 0.
  0.         0.        ]]",messaging
1563814325.046229,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.78912073 0.07463709 0.         0.26407307
  0.         1.3630732  0.         1.7382911  0.         0.81083405
  0.29980993 0.         1.3671105  0.         0.53957623 0.
  0.         0.        ]]",messaging
1563814325.095912,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814326.280253,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.7562118  0.14103957 0.         0.41860068
  0.         1.3106303  0.         1.6170714  0.         0.7609524
  0.4496784  0.         1.2947525  0.         0.6589138  0.
  0.         0.        ]]",messaging
1563814326.282403,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.85240453 0.1291326  0.         0.4411687
  0.         1.2885966  0.         1.5751094  0.         0.72394204
  0.37494522 0.         1.2192918  0.         0.66874063 0.
  0.         0.        ]]",messaging
1563814326.322831,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814330.049544,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.82005054 0.29993364 0.         0.5948361
  0.         1.2947421  0.         1.4139067  0.         0.6669849
  0.31955427 0.         1.007688   0.         0.7334026  0.
  0.         0.        ]]",messaging
1563814330.052537,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.80590755 0.02796964 0.         0.22370882
  0.         1.3433053  0.         1.7902423  0.         0.7780513
  0.29855    0.         1.3971195  0.         0.52241683 0.
  0.         0.        ]]",messaging
1563814330.104559,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814331.270597,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.85031915 0.05058302 0.         0.2562194
  0.         1.3221325  0.         1.745069   0.         0.7417227
  0.269045   0.         1.3369343  0.         0.5482171  0.
  0.         0.        ]]",messaging
1563814331.272818,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.6770561  0.         0.         0.21688601
  0.         1.4330565  0.         1.5733848  0.         0.7153657
  0.5478791  0.         0.9230877  0.         0.9247227  0.
  0.         0.        ]]",messaging
1563814331.312900,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814335.056017,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.74970055 0.09151757 0.         0.3836889
  0.         1.3513013  0.         1.6419863  0.         0.8187153
  0.4092782  0.         1.3355057  0.         0.60233563 0.
  0.         0.        ]]",messaging
1563814335.057791,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.8771811  0.04961859 0.         0.27493516
  0.         1.3262119  0.         1.731312   0.         0.74772704
  0.274491   0.         1.3250535  0.         0.54506814 0.
  0.         0.        ]]",messaging
1563814335.119000,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814336.274375,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.87246454 0.07885893 0.         0.28302956
  0.         1.3226966  0.         1.7202723  0.         0.73101115
  0.25293472 0.         1.2976687  0.         0.5569994  0.
  0.         0.        ]]",messaging
1563814336.276538,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.777621   0.06771605 0.         0.36541632
  0.         1.3157601  0.         1.6747249  0.         0.7663099
  0.4121232  0.         1.3317783  0.         0.6148016  0.
  0.         0.        ]]",messaging
1563814336.316963,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
1563814340.061842,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.771541   0.07086962 0.         0.41857317
  0.         1.3046116  0.         1.6336085  0.         0.7669914
  0.4714781  0.         1.3188397  0.         0.6457328  0.
  0.         0.        ]]",messaging
1563814340.063581,1563814241.996912,No,10.116.1.162,10.118.1.100,61696,"[[0.         0.         0.6992622  0.10072656 0.         0.34627926
  0.         1.4005133  0.         1.631548   0.         0.86714554
  0.36698025 0.         1.2922599  0.         0.57096297 0.
  0.         0.        ]]",messaging
1563814340.122915,1563814241.996912,No,10.118.1.100,10.116.1.162,5061,"[[0.         0.         0.         0.44949418 0.         0.07834645
  0.9700175  0.         0.         0.38222173 0.         0.
  1.4719641  0.         0.50644046 0.79505765 2.34921    0.
  0.         0.        ]]",messaging
